,DateOfDeparture,year,month,day,weekday,week,n_days,UnemploymentRate,State,Abbreviation,GDP_per_cap,bank_holidays,school_holidays
321,2011-09-07,2011,9,7,2,36,15224,10.6,Florida,FL,38604.0,False,
322,2011-09-07,2011,9,7,2,36,15224,10.3,Georgia,GA,42029.0,False,
323,2011-09-07,2011,9,7,2,36,15224,6.4,Hawaii,HI,49418.0,False,
324,2011-09-07,2011,9,7,2,36,15224,9.0,Idaho,ID,3462.0,False,
325,2011-09-07,2011,9,7,2,36,15224,10.0,Illinois,IL,50304.0,False,
326,2011-09-07,2011,9,7,2,36,15224,8.9,Indiana,IN,42996.0,False,
327,2011-09-07,2011,9,7,2,36,15224,6.0,Iowa,IA,45884.0,False,
328,2011-09-07,2011,9,7,2,36,15224,6.7,Kansas,KS,44243.0,False,
329,2011-09-07,2011,9,7,2,36,15224,9.7,Kentucky,KY,37579.0,False,
330,2011-09-07,2011,9,7,2,36,15224,6.9,Louisiana,LA,48599.0,False,
331,2011-09-07,2011,9,7,2,36,15224,7.5,Maine,ME,38352.0,False,
332,2011-09-07,2011,9,7,2,36,15224,7.4,Maryland,MD,53675.0,False,
333,2011-09-07,2011,9,7,2,36,15224,7.3,Massachusetts,MA,60808.0,False,
334,2011-09-07,2011,9,7,2,36,15224,11.1,Michigan,MI,38763.0,False,
335,2011-09-07,2011,9,7,2,36,15224,6.9,Minnesota,MN,50148.0,False,
336,2011-09-07,2011,9,7,2,36,15224,10.6,Mississippi,MS,31688.0,False,
337,2011-09-07,2011,9,7,2,36,15224,8.7,Missouri,MO,42204.0,False,
338,2011-09-07,2011,9,7,2,36,15224,7.7,Montana,MT,37733.0,False,
339,2011-09-07,2011,9,7,2,36,15224,4.2,Nebraska,NE,49569.0,False,
340,2011-09-07,2011,9,7,2,36,15224,13.4,Nevada,NV,44589.0,False,
341,2011-09-07,2011,9,7,2,36,15224,5.4,New Hampshire,NH,48388.0,False,
342,2011-09-07,2011,9,7,2,36,15224,9.2,New Jersey,NJ,55023.0,False,
343,2011-09-07,2011,9,7,2,36,15224,6.6,New Mexico,NM,40297.0,False,
344,2011-09-07,2011,9,7,2,36,15224,8.0,New York,NY,61267.0,False,
345,2011-09-07,2011,9,7,2,36,15224,10.5,North Carolina,NC,43141.0,False,
346,2011-09-07,2011,9,7,2,36,15224,3.5,North Dakota,ND,52185.0,False,
347,2011-09-07,2011,9,7,2,36,15224,9.1,Ohio,OH,42667.0,False,
348,2011-09-07,2011,9,7,2,36,15224,5.9,Oklahoma,OK,38303.0,False,
349,2011-09-07,2011,9,7,2,36,15224,9.6,Oregon,OR,49601.0,False,
350,2011-09-07,2011,9,7,2,36,15224,8.3,Pennsylvania,PA,46387.0,False,
351,2011-09-07,2011,9,7,2,36,15224,15.1,Puerto Rico,,,False,
352,2011-09-07,2011,9,7,2,36,15224,10.5,Rhode Island,RI,46332.0,False,
353,2011-09-07,2011,9,7,2,36,15224,11.0,South Carolina,SC,35126.0,False,
354,2011-09-07,2011,9,7,2,36,15224,4.6,South Dakota,SD,45605.0,False,
355,2011-09-07,2011,9,7,2,36,15224,9.8,Tennessee,TN,3937.0,False,
356,2011-09-07,2011,9,7,2,36,15224,8.5,Texas,TX,47417.0,False,
357,2011-09-07,2011,9,7,2,36,15224,7.4,Utah,UT,415.0,False,
358,2011-09-07,2011,9,7,2,36,15224,5.8,Vermont,VT,4217.0,False,
359,2011-09-07,2011,9,7,2,36,15224,6.5,Virginia,VA,51946.0,False,
360,2011-09-07,2011,9,7,2,36,15224,9.1,Washington,WA,52679.0,False,
361,2011-09-07,2011,9,7,2,36,15224,8.2,West Virginia,WV,35368.0,False,
362,2011-09-07,2011,9,7,2,36,15224,7.8,Wisconsin,WI,44126.0,False,
363,2011-09-07,2011,9,7,2,36,15224,5.8,Wyoming,WY,64603.0,False,
364,2011-09-08,2011,9,8,3,36,15225,9.8,Alabama,AL,35913.0,False,
365,2011-09-08,2011,9,8,3,36,15225,7.6,Alaska,AK,69564.0,False,
366,2011-09-08,2011,9,8,3,36,15225,9.1,Arizona,AZ,37935.0,False,
367,2011-09-08,2011,9,8,3,36,15225,8.3,Arkansas,AR,34671.0,False,
368,2011-09-08,2011,9,8,3,36,15225,11.9,California,CA,51871.0,False,
369,2011-09-08,2011,9,8,3,36,15225,8.3,Colorado,CO,49254.0,False,
370,2011-09-08,2011,9,8,3,36,15225,8.9,Connecticut,CT,64906.0,False,
371,2011-09-08,2011,9,8,3,36,15225,8.1,Delaware,DE,62837.0,False,
372,2011-09-08,2011,9,8,3,36,15225,11.1,District of Columbia,DC,16803.0,False,
373,2011-09-08,2011,9,8,3,36,15225,10.6,Florida,FL,38604.0,False,
374,2011-09-08,2011,9,8,3,36,15225,10.3,Georgia,GA,42029.0,False,
375,2011-09-08,2011,9,8,3,36,15225,6.4,Hawaii,HI,49418.0,False,
376,2011-09-08,2011,9,8,3,36,15225,9.0,Idaho,ID,3462.0,False,
377,2011-09-08,2011,9,8,3,36,15225,10.0,Illinois,IL,50304.0,False,
378,2011-09-08,2011,9,8,3,36,15225,8.9,Indiana,IN,42996.0,False,
379,2011-09-08,2011,9,8,3,36,15225,6.0,Iowa,IA,45884.0,False,
380,2011-09-08,2011,9,8,3,36,15225,6.7,Kansas,KS,44243.0,False,
381,2011-09-08,2011,9,8,3,36,15225,9.7,Kentucky,KY,37579.0,False,
382,2011-09-08,2011,9,8,3,36,15225,6.9,Louisiana,LA,48599.0,False,
383,2011-09-08,2011,9,8,3,36,15225,7.5,Maine,ME,38352.0,False,
384,2011-09-08,2011,9,8,3,36,15225,7.4,Maryland,MD,53675.0,False,
385,2011-09-08,2011,9,8,3,36,15225,7.3,Massachusetts,MA,60808.0,False,
386,2011-09-08,2011,9,8,3,36,15225,11.1,Michigan,MI,38763.0,False,
387,2011-09-08,2011,9,8,3,36,15225,6.9,Minnesota,MN,50148.0,False,
388,2011-09-08,2011,9,8,3,36,15225,10.6,Mississippi,MS,31688.0,False,
389,2011-09-08,2011,9,8,3,36,15225,8.7,Missouri,MO,42204.0,False,
390,2011-09-08,2011,9,8,3,36,15225,7.7,Montana,MT,37733.0,False,
391,2011-09-08,2011,9,8,3,36,15225,4.2,Nebraska,NE,49569.0,False,
392,2011-09-08,2011,9,8,3,36,15225,13.4,Nevada,NV,44589.0,False,
393,2011-09-08,2011,9,8,3,36,15225,5.4,New Hampshire,NH,48388.0,False,
394,2011-09-08,2011,9,8,3,36,15225,9.2,New Jersey,NJ,55023.0,False,
395,2011-09-08,2011,9,8,3,36,15225,6.6,New Mexico,NM,40297.0,False,
396,2011-09-08,2011,9,8,3,36,15225,8.0,New York,NY,61267.0,False,
397,2011-09-08,2011,9,8,3,36,15225,10.5,North Carolina,NC,43141.0,False,
398,2011-09-08,2011,9,8,3,36,15225,3.5,North Dakota,ND,52185.0,False,
399,2011-09-08,2011,9,8,3,36,15225,9.1,Ohio,OH,42667.0,False,
400,2011-09-08,2011,9,8,3,36,15225,5.9,Oklahoma,OK,38303.0,False,
401,2011-09-08,2011,9,8,3,36,15225,9.6,Oregon,OR,49601.0,False,
402,2011-09-08,2011,9,8,3,36,15225,8.3,Pennsylvania,PA,46387.0,False,
403,2011-09-08,2011,9,8,3,36,15225,15.1,Puerto Rico,,,False,
404,2011-09-08,2011,9,8,3,36,15225,10.5,Rhode Island,RI,46332.0,False,
405,2011-09-08,2011,9,8,3,36,15225,11.0,South Carolina,SC,35126.0,False,
406,2011-09-08,2011,9,8,3,36,15225,4.6,South Dakota,SD,45605.0,False,
407,2011-09-08,2011,9,8,3,36,15225,9.8,Tennessee,TN,3937.0,False,
408,2011-09-08,2011,9,8,3,36,15225,8.5,Texas,TX,47417.0,False,
409,2011-09-08,2011,9,8,3,36,15225,7.4,Utah,UT,415.0,False,
410,2011-09-08,2011,9,8,3,36,15225,5.8,Vermont,VT,4217.0,False,
411,2011-09-08,2011,9,8,3,36,15225,6.5,Virginia,VA,51946.0,False,
412,2011-09-08,2011,9,8,3,36,15225,9.1,Washington,WA,52679.0,False,
413,2011-09-08,2011,9,8,3,36,15225,8.2,West Virginia,WV,35368.0,False,
414,2011-09-08,2011,9,8,3,36,15225,7.8,Wisconsin,WI,44126.0,False,
415,2011-09-08,2011,9,8,3,36,15225,5.8,Wyoming,WY,64603.0,False,
416,2011-09-09,2011,9,9,4,36,15226,9.8,Alabama,AL,35913.0,False,0.0
417,2011-09-09,2011,9,9,4,36,15226,7.6,Alaska,AK,69564.0,False,0.0
418,2011-09-09,2011,9,9,4,36,15226,9.1,Arizona,AZ,37935.0,False,0.0
419,2011-09-09,2011,9,9,4,36,15226,8.3,Arkansas,AR,34671.0,False,0.0
420,2011-09-09,2011,9,9,4,36,15226,11.9,California,CA,51871.0,False,0.0
421,2011-09-09,2011,9,9,4,36,15226,8.3,Colorado,CO,49254.0,False,0.0
422,2011-09-09,2011,9,9,4,36,15226,8.9,Connecticut,CT,64906.0,False,0.0
423,2011-09-09,2011,9,9,4,36,15226,8.1,Delaware,DE,62837.0,False,0.0
424,2011-09-09,2011,9,9,4,36,15226,11.1,District of Columbia,DC,16803.0,False,0.0
425,2011-09-09,2011,9,9,4,36,15226,10.6,Florida,FL,38604.0,False,0.0
426,2011-09-09,2011,9,9,4,36,15226,10.3,Georgia,GA,42029.0,False,0.0
427,2011-09-09,2011,9,9,4,36,15226,6.4,Hawaii,HI,49418.0,False,0.0
428,2011-09-09,2011,9,9,4,36,15226,9.0,Idaho,ID,3462.0,False,0.0
429,2011-09-09,2011,9,9,4,36,15226,10.0,Illinois,IL,50304.0,False,0.0
430,2011-09-09,2011,9,9,4,36,15226,8.9,Indiana,IN,42996.0,False,0.0
431,2011-09-09,2011,9,9,4,36,15226,6.0,Iowa,IA,45884.0,False,0.0
432,2011-09-09,2011,9,9,4,36,15226,6.7,Kansas,KS,44243.0,False,0.0
433,2011-09-09,2011,9,9,4,36,15226,9.7,Kentucky,KY,37579.0,False,0.0
434,2011-09-09,2011,9,9,4,36,15226,6.9,Louisiana,LA,48599.0,False,0.0
435,2011-09-09,2011,9,9,4,36,15226,7.5,Maine,ME,38352.0,False,0.0
436,2011-09-09,2011,9,9,4,36,15226,7.4,Maryland,MD,53675.0,False,0.0
437,2011-09-09,2011,9,9,4,36,15226,7.3,Massachusetts,MA,60808.0,False,0.0
438,2011-09-09,2011,9,9,4,36,15226,11.1,Michigan,MI,38763.0,False,0.0
439,2011-09-09,2011,9,9,4,36,15226,6.9,Minnesota,MN,50148.0,False,0.0
440,2011-09-09,2011,9,9,4,36,15226,10.6,Mississippi,MS,31688.0,False,0.0
441,2011-09-09,2011,9,9,4,36,15226,8.7,Missouri,MO,42204.0,False,0.0
442,2011-09-09,2011,9,9,4,36,15226,7.7,Montana,MT,37733.0,False,0.0
443,2011-09-09,2011,9,9,4,36,15226,4.2,Nebraska,NE,49569.0,False,0.0
444,2011-09-09,2011,9,9,4,36,15226,13.4,Nevada,NV,44589.0,False,0.0
445,2011-09-09,2011,9,9,4,36,15226,5.4,New Hampshire,NH,48388.0,False,0.0
446,2011-09-09,2011,9,9,4,36,15226,9.2,New Jersey,NJ,55023.0,False,0.0
447,2011-09-09,2011,9,9,4,36,15226,6.6,New Mexico,NM,40297.0,False,0.0
448,2011-09-09,2011,9,9,4,36,15226,8.0,New York,NY,61267.0,False,0.0
449,2011-09-09,2011,9,9,4,36,15226,10.5,North Carolina,NC,43141.0,False,0.0
450,2011-09-09,2011,9,9,4,36,15226,3.5,North Dakota,ND,52185.0,False,0.0
451,2011-09-09,2011,9,9,4,36,15226,9.1,Ohio,OH,42667.0,False,0.0
452,2011-09-09,2011,9,9,4,36,15226,5.9,Oklahoma,OK,38303.0,False,0.0
453,2011-09-09,2011,9,9,4,36,15226,9.6,Oregon,OR,49601.0,False,0.0
454,2011-09-09,2011,9,9,4,36,15226,8.3,Pennsylvania,PA,46387.0,False,0.0
455,2011-09-09,2011,9,9,4,36,15226,15.1,Puerto Rico,,,False,0.0
456,2011-09-09,2011,9,9,4,36,15226,10.5,Rhode Island,RI,46332.0,False,0.0
457,2011-09-09,2011,9,9,4,36,15226,11.0,South Carolina,SC,35126.0,False,0.0
458,2011-09-09,2011,9,9,4,36,15226,4.6,South Dakota,SD,45605.0,False,0.0
459,2011-09-09,2011,9,9,4,36,15226,9.8,Tennessee,TN,3937.0,False,0.0
460,2011-09-09,2011,9,9,4,36,15226,8.5,Texas,TX,47417.0,False,0.0
461,2011-09-09,2011,9,9,4,36,15226,7.4,Utah,UT,415.0,False,0.0
462,2011-09-09,2011,9,9,4,36,15226,5.8,Vermont,VT,4217.0,False,0.0
463,2011-09-09,2011,9,9,4,36,15226,6.5,Virginia,VA,51946.0,False,0.0
464,2011-09-09,2011,9,9,4,36,15226,9.1,Washington,WA,52679.0,False,0.0
465,2011-09-09,2011,9,9,4,36,15226,8.2,West Virginia,WV,35368.0,False,0.0
466,2011-09-09,2011,9,9,4,36,15226,7.8,Wisconsin,WI,44126.0,False,0.0
467,2011-09-09,2011,9,9,4,36,15226,5.8,Wyoming,WY,64603.0,False,0.0
468,2011-09-10,2011,9,10,5,36,15227,9.8,Alabama,AL,35913.0,False,0.0
469,2011-09-10,2011,9,10,5,36,15227,7.6,Alaska,AK,69564.0,False,0.0
470,2011-09-10,2011,9,10,5,36,15227,9.1,Arizona,AZ,37935.0,False,0.0
471,2011-09-10,2011,9,10,5,36,15227,8.3,Arkansas,AR,34671.0,False,0.0
472,2011-09-10,2011,9,10,5,36,15227,11.9,California,CA,51871.0,False,0.0
473,2011-09-10,2011,9,10,5,36,15227,8.3,Colorado,CO,49254.0,False,0.0
474,2011-09-10,2011,9,10,5,36,15227,8.9,Connecticut,CT,64906.0,False,0.0
475,2011-09-10,2011,9,10,5,36,15227,8.1,Delaware,DE,62837.0,False,0.0
476,2011-09-10,2011,9,10,5,36,15227,11.1,District of Columbia,DC,16803.0,False,0.0
477,2011-09-10,2011,9,10,5,36,15227,10.6,Florida,FL,38604.0,False,0.0
478,2011-09-10,2011,9,10,5,36,15227,10.3,Georgia,GA,42029.0,False,0.0
479,2011-09-10,2011,9,10,5,36,15227,6.4,Hawaii,HI,49418.0,False,0.0
480,2011-09-10,2011,9,10,5,36,15227,9.0,Idaho,ID,3462.0,False,0.0
481,2011-09-10,2011,9,10,5,36,15227,10.0,Illinois,IL,50304.0,False,0.0
482,2011-09-10,2011,9,10,5,36,15227,8.9,Indiana,IN,42996.0,False,0.0
483,2011-09-10,2011,9,10,5,36,15227,6.0,Iowa,IA,45884.0,False,0.0
484,2011-09-10,2011,9,10,5,36,15227,6.7,Kansas,KS,44243.0,False,0.0
485,2011-09-10,2011,9,10,5,36,15227,9.7,Kentucky,KY,37579.0,False,0.0
486,2011-09-10,2011,9,10,5,36,15227,6.9,Louisiana,LA,48599.0,False,0.0
487,2011-09-10,2011,9,10,5,36,15227,7.5,Maine,ME,38352.0,False,0.0
488,2011-09-10,2011,9,10,5,36,15227,7.4,Maryland,MD,53675.0,False,0.0
489,2011-09-10,2011,9,10,5,36,15227,7.3,Massachusetts,MA,60808.0,False,0.0
490,2011-09-10,2011,9,10,5,36,15227,11.1,Michigan,MI,38763.0,False,0.0
491,2011-09-10,2011,9,10,5,36,15227,6.9,Minnesota,MN,50148.0,False,0.0
492,2011-09-10,2011,9,10,5,36,15227,10.6,Mississippi,MS,31688.0,False,0.0
493,2011-09-10,2011,9,10,5,36,15227,8.7,Missouri,MO,42204.0,False,0.0
494,2011-09-10,2011,9,10,5,36,15227,7.7,Montana,MT,37733.0,False,0.0
495,2011-09-10,2011,9,10,5,36,15227,4.2,Nebraska,NE,49569.0,False,0.0
496,2011-09-10,2011,9,10,5,36,15227,13.4,Nevada,NV,44589.0,False,0.0
497,2011-09-10,2011,9,10,5,36,15227,5.4,New Hampshire,NH,48388.0,False,0.0
498,2011-09-10,2011,9,10,5,36,15227,9.2,New Jersey,NJ,55023.0,False,0.0
499,2011-09-10,2011,9,10,5,36,15227,6.6,New Mexico,NM,40297.0,False,0.0
500,2011-09-10,2011,9,10,5,36,15227,8.0,New York,NY,61267.0,False,0.0
501,2011-09-10,2011,9,10,5,36,15227,10.5,North Carolina,NC,43141.0,False,0.0
502,2011-09-10,2011,9,10,5,36,15227,3.5,North Dakota,ND,52185.0,False,0.0
503,2011-09-10,2011,9,10,5,36,15227,9.1,Ohio,OH,42667.0,False,0.0
504,2011-09-10,2011,9,10,5,36,15227,5.9,Oklahoma,OK,38303.0,False,0.0
505,2011-09-10,2011,9,10,5,36,15227,9.6,Oregon,OR,49601.0,False,0.0
506,2011-09-10,2011,9,10,5,36,15227,8.3,Pennsylvania,PA,46387.0,False,0.0
507,2011-09-10,2011,9,10,5,36,15227,15.1,Puerto Rico,,,False,0.0
508,2011-09-10,2011,9,10,5,36,15227,10.5,Rhode Island,RI,46332.0,False,0.0
509,2011-09-10,2011,9,10,5,36,15227,11.0,South Carolina,SC,35126.0,False,0.0
510,2011-09-10,2011,9,10,5,36,15227,4.6,South Dakota,SD,45605.0,False,0.0
511,2011-09-10,2011,9,10,5,36,15227,9.8,Tennessee,TN,3937.0,False,0.0
512,2011-09-10,2011,9,10,5,36,15227,8.5,Texas,TX,47417.0,False,0.0
513,2011-09-10,2011,9,10,5,36,15227,7.4,Utah,UT,415.0,False,0.0
514,2011-09-10,2011,9,10,5,36,15227,5.8,Vermont,VT,4217.0,False,0.0
515,2011-09-10,2011,9,10,5,36,15227,6.5,Virginia,VA,51946.0,False,0.0
516,2011-09-10,2011,9,10,5,36,15227,9.1,Washington,WA,52679.0,False,0.0
517,2011-09-10,2011,9,10,5,36,15227,8.2,West Virginia,WV,35368.0,False,0.0
518,2011-09-10,2011,9,10,5,36,15227,7.8,Wisconsin,WI,44126.0,False,0.0
519,2011-09-10,2011,9,10,5,36,15227,5.8,Wyoming,WY,64603.0,False,0.0
520,2011-09-11,2011,9,11,6,36,15228,9.8,Alabama,AL,35913.0,False,0.0
521,2011-09-11,2011,9,11,6,36,15228,7.6,Alaska,AK,69564.0,False,0.0
522,2011-09-11,2011,9,11,6,36,15228,9.1,Arizona,AZ,37935.0,False,0.0
523,2011-09-11,2011,9,11,6,36,15228,8.3,Arkansas,AR,34671.0,False,0.0
524,2011-09-11,2011,9,11,6,36,15228,11.9,California,CA,51871.0,False,0.0
525,2011-09-11,2011,9,11,6,36,15228,8.3,Colorado,CO,49254.0,False,0.0
526,2011-09-11,2011,9,11,6,36,15228,8.9,Connecticut,CT,64906.0,False,0.0
527,2011-09-11,2011,9,11,6,36,15228,8.1,Delaware,DE,62837.0,False,0.0
528,2011-09-11,2011,9,11,6,36,15228,11.1,District of Columbia,DC,16803.0,False,0.0
529,2011-09-11,2011,9,11,6,36,15228,10.6,Florida,FL,38604.0,False,0.0
530,2011-09-11,2011,9,11,6,36,15228,10.3,Georgia,GA,42029.0,False,0.0
531,2011-09-11,2011,9,11,6,36,15228,6.4,Hawaii,HI,49418.0,False,0.0
532,2011-09-11,2011,9,11,6,36,15228,9.0,Idaho,ID,3462.0,False,0.0
533,2011-09-11,2011,9,11,6,36,15228,10.0,Illinois,IL,50304.0,False,0.0
534,2011-09-11,2011,9,11,6,36,15228,8.9,Indiana,IN,42996.0,False,0.0
535,2011-09-11,2011,9,11,6,36,15228,6.0,Iowa,IA,45884.0,False,0.0
536,2011-09-11,2011,9,11,6,36,15228,6.7,Kansas,KS,44243.0,False,0.0
537,2011-09-11,2011,9,11,6,36,15228,9.7,Kentucky,KY,37579.0,False,0.0
538,2011-09-11,2011,9,11,6,36,15228,6.9,Louisiana,LA,48599.0,False,0.0
539,2011-09-11,2011,9,11,6,36,15228,7.5,Maine,ME,38352.0,False,0.0
540,2011-09-11,2011,9,11,6,36,15228,7.4,Maryland,MD,53675.0,False,0.0
541,2011-09-11,2011,9,11,6,36,15228,7.3,Massachusetts,MA,60808.0,False,0.0
542,2011-09-11,2011,9,11,6,36,15228,11.1,Michigan,MI,38763.0,False,0.0
543,2011-09-11,2011,9,11,6,36,15228,6.9,Minnesota,MN,50148.0,False,0.0
544,2011-09-11,2011,9,11,6,36,15228,10.6,Mississippi,MS,31688.0,False,0.0
545,2011-09-11,2011,9,11,6,36,15228,8.7,Missouri,MO,42204.0,False,0.0
546,2011-09-11,2011,9,11,6,36,15228,7.7,Montana,MT,37733.0,False,0.0
547,2011-09-11,2011,9,11,6,36,15228,4.2,Nebraska,NE,49569.0,False,0.0
548,2011-09-11,2011,9,11,6,36,15228,13.4,Nevada,NV,44589.0,False,0.0
549,2011-09-11,2011,9,11,6,36,15228,5.4,New Hampshire,NH,48388.0,False,0.0
550,2011-09-11,2011,9,11,6,36,15228,9.2,New Jersey,NJ,55023.0,False,0.0
551,2011-09-11,2011,9,11,6,36,15228,6.6,New Mexico,NM,40297.0,False,0.0
552,2011-09-11,2011,9,11,6,36,15228,8.0,New York,NY,61267.0,False,0.0
553,2011-09-11,2011,9,11,6,36,15228,10.5,North Carolina,NC,43141.0,False,0.0
554,2011-09-11,2011,9,11,6,36,15228,3.5,North Dakota,ND,52185.0,False,0.0
555,2011-09-11,2011,9,11,6,36,15228,9.1,Ohio,OH,42667.0,False,0.0
556,2011-09-11,2011,9,11,6,36,15228,5.9,Oklahoma,OK,38303.0,False,0.0
557,2011-09-11,2011,9,11,6,36,15228,9.6,Oregon,OR,49601.0,False,0.0
558,2011-09-11,2011,9,11,6,36,15228,8.3,Pennsylvania,PA,46387.0,False,0.0
559,2011-09-11,2011,9,11,6,36,15228,15.1,Puerto Rico,,,False,0.0
560,2011-09-11,2011,9,11,6,36,15228,10.5,Rhode Island,RI,46332.0,False,0.0
561,2011-09-11,2011,9,11,6,36,15228,11.0,South Carolina,SC,35126.0,False,0.0
562,2011-09-11,2011,9,11,6,36,15228,4.6,South Dakota,SD,45605.0,False,0.0
563,2011-09-11,2011,9,11,6,36,15228,9.8,Tennessee,TN,3937.0,False,0.0
564,2011-09-11,2011,9,11,6,36,15228,8.5,Texas,TX,47417.0,False,0.0
565,2011-09-11,2011,9,11,6,36,15228,7.4,Utah,UT,415.0,False,0.0
566,2011-09-11,2011,9,11,6,36,15228,5.8,Vermont,VT,4217.0,False,0.0
567,2011-09-11,2011,9,11,6,36,15228,6.5,Virginia,VA,51946.0,False,0.0
568,2011-09-11,2011,9,11,6,36,15228,9.1,Washington,WA,52679.0,False,0.0
569,2011-09-11,2011,9,11,6,36,15228,8.2,West Virginia,WV,35368.0,False,0.0
570,2011-09-11,2011,9,11,6,36,15228,7.8,Wisconsin,WI,44126.0,False,0.0
571,2011-09-11,2011,9,11,6,36,15228,5.8,Wyoming,WY,64603.0,False,0.0
572,2011-09-12,2011,9,12,0,37,15229,9.8,Alabama,AL,35913.0,False,0.0
573,2011-09-12,2011,9,12,0,37,15229,7.6,Alaska,AK,69564.0,False,0.0
574,2011-09-12,2011,9,12,0,37,15229,9.1,Arizona,AZ,37935.0,False,0.0
575,2011-09-12,2011,9,12,0,37,15229,8.3,Arkansas,AR,34671.0,False,0.0
576,2011-09-12,2011,9,12,0,37,15229,11.9,California,CA,51871.0,False,0.0
577,2011-09-12,2011,9,12,0,37,15229,8.3,Colorado,CO,49254.0,False,0.0
578,2011-09-12,2011,9,12,0,37,15229,8.9,Connecticut,CT,64906.0,False,0.0
579,2011-09-12,2011,9,12,0,37,15229,8.1,Delaware,DE,62837.0,False,0.0
580,2011-09-12,2011,9,12,0,37,15229,11.1,District of Columbia,DC,16803.0,False,0.0
581,2011-09-12,2011,9,12,0,37,15229,10.6,Florida,FL,38604.0,False,0.0
582,2011-09-12,2011,9,12,0,37,15229,10.3,Georgia,GA,42029.0,False,0.0
583,2011-09-12,2011,9,12,0,37,15229,6.4,Hawaii,HI,49418.0,False,0.0
584,2011-09-12,2011,9,12,0,37,15229,9.0,Idaho,ID,3462.0,False,0.0
585,2011-09-12,2011,9,12,0,37,15229,10.0,Illinois,IL,50304.0,False,0.0
586,2011-09-12,2011,9,12,0,37,15229,8.9,Indiana,IN,42996.0,False,0.0
587,2011-09-12,2011,9,12,0,37,15229,6.0,Iowa,IA,45884.0,False,0.0
588,2011-09-12,2011,9,12,0,37,15229,6.7,Kansas,KS,44243.0,False,0.0
589,2011-09-12,2011,9,12,0,37,15229,9.7,Kentucky,KY,37579.0,False,0.0
590,2011-09-12,2011,9,12,0,37,15229,6.9,Louisiana,LA,48599.0,False,0.0
591,2011-09-12,2011,9,12,0,37,15229,7.5,Maine,ME,38352.0,False,0.0
592,2011-09-12,2011,9,12,0,37,15229,7.4,Maryland,MD,53675.0,False,0.0
593,2011-09-12,2011,9,12,0,37,15229,7.3,Massachusetts,MA,60808.0,False,0.0
594,2011-09-12,2011,9,12,0,37,15229,11.1,Michigan,MI,38763.0,False,0.0
595,2011-09-12,2011,9,12,0,37,15229,6.9,Minnesota,MN,50148.0,False,0.0
596,2011-09-12,2011,9,12,0,37,15229,10.6,Mississippi,MS,31688.0,False,0.0
597,2011-09-12,2011,9,12,0,37,15229,8.7,Missouri,MO,42204.0,False,0.0
598,2011-09-12,2011,9,12,0,37,15229,7.7,Montana,MT,37733.0,False,0.0
599,2011-09-12,2011,9,12,0,37,15229,4.2,Nebraska,NE,49569.0,False,0.0
600,2011-09-12,2011,9,12,0,37,15229,13.4,Nevada,NV,44589.0,False,0.0
601,2011-09-12,2011,9,12,0,37,15229,5.4,New Hampshire,NH,48388.0,False,0.0
602,2011-09-12,2011,9,12,0,37,15229,9.2,New Jersey,NJ,55023.0,False,0.0
603,2011-09-12,2011,9,12,0,37,15229,6.6,New Mexico,NM,40297.0,False,0.0
604,2011-09-12,2011,9,12,0,37,15229,8.0,New York,NY,61267.0,False,0.0
605,2011-09-12,2011,9,12,0,37,15229,10.5,North Carolina,NC,43141.0,False,0.0
606,2011-09-12,2011,9,12,0,37,15229,3.5,North Dakota,ND,52185.0,False,0.0
607,2011-09-12,2011,9,12,0,37,15229,9.1,Ohio,OH,42667.0,False,0.0
608,2011-09-12,2011,9,12,0,37,15229,5.9,Oklahoma,OK,38303.0,False,0.0
609,2011-09-12,2011,9,12,0,37,15229,9.6,Oregon,OR,49601.0,False,0.0
610,2011-09-12,2011,9,12,0,37,15229,8.3,Pennsylvania,PA,46387.0,False,0.0
611,2011-09-12,2011,9,12,0,37,15229,15.1,Puerto Rico,,,False,0.0
612,2011-09-12,2011,9,12,0,37,15229,10.5,Rhode Island,RI,46332.0,False,0.0
613,2011-09-12,2011,9,12,0,37,15229,11.0,South Carolina,SC,35126.0,False,0.0
614,2011-09-12,2011,9,12,0,37,15229,4.6,South Dakota,SD,45605.0,False,0.0
615,2011-09-12,2011,9,12,0,37,15229,9.8,Tennessee,TN,3937.0,False,0.0
616,2011-09-12,2011,9,12,0,37,15229,8.5,Texas,TX,47417.0,False,0.0
617,2011-09-12,2011,9,12,0,37,15229,7.4,Utah,UT,415.0,False,0.0
618,2011-09-12,2011,9,12,0,37,15229,5.8,Vermont,VT,4217.0,False,0.0
619,2011-09-12,2011,9,12,0,37,15229,6.5,Virginia,VA,51946.0,False,0.0
620,2011-09-12,2011,9,12,0,37,15229,9.1,Washington,WA,52679.0,False,0.0
621,2011-09-12,2011,9,12,0,37,15229,8.2,West Virginia,WV,35368.0,False,0.0
622,2011-09-12,2011,9,12,0,37,15229,7.8,Wisconsin,WI,44126.0,False,0.0
623,2011-09-12,2011,9,12,0,37,15229,5.8,Wyoming,WY,64603.0,False,0.0
624,2011-09-13,2011,9,13,1,37,15230,9.8,Alabama,AL,35913.0,False,0.0
625,2011-09-13,2011,9,13,1,37,15230,7.6,Alaska,AK,69564.0,False,0.0
626,2011-09-13,2011,9,13,1,37,15230,9.1,Arizona,AZ,37935.0,False,0.0
