Date,Airport,Total,Flights,Booths,Mean per flight
22/10/2012,ORD,10838,61,314,177.67
22/10/2012,PHL,4138,26,134,159.15
22/10/2012,PHX,1763,17,56,103.71
22/10/2012,SEA,2782,21,116,132.48
22/10/2012,SFO,10433,49,411,212.92
22/10/2012,LGA,13218,92,400,143.67
23/10/2012,ATL,9862,63,496,156.54
23/10/2012,BOS,3667,28,150,130.96
23/10/2012,CLT,1755,10,57,175.5
23/10/2012,DEN,953,8,35,119.13
23/10/2012,DFW,6119,52,205,117.67
23/10/2012,DTW,2937,19,196,154.58
23/10/2012,EWR,11946,87,402,137.31
23/10/2012,IAH,6955,83,263,83.8
23/10/2012,JFK,29857,161,1126,185.45
23/10/2012,LAS,1363,7,51,194.71
23/10/2012,LAX,17750,89,764,199.44
23/10/2012,MCO,3531,20,166,176.55
23/10/2012,MIA,19996,144,814,138.86
23/10/2012,MSP,1609,10,56,160.9
23/10/2012,ORD,9799,59,326,166.08
23/10/2012,PHL,3419,21,107,162.81
23/10/2012,PHX,1319,14,69,94.21
23/10/2012,SEA,2992,22,143,136
23/10/2012,SFO,10304,47,351,219.23
23/10/2012,LGA,11946,87,402,137.31
24/10/2012,ATL,9333,60,485,155.55
24/10/2012,BOS,4068,26,147,156.46
24/10/2012,CLT,1988,12,78,165.67
24/10/2012,DEN,888,7,31,126.86
24/10/2012,DFW,6282,54,195,116.33
24/10/2012,DTW,3671,19,176,193.21
24/10/2012,EWR,11792,82,397,143.8
24/10/2012,IAH,7872,85,257,92.61
24/10/2012,JFK,30341,156,1188,194.49
24/10/2012,LAS,1887,9,69,209.67
24/10/2012,LAX,18967,91,800,208.43
24/10/2012,MCO,3729,19,140,196.26
24/10/2012,MIA,20902,141,868,148.24
24/10/2012,MSP,1654,11,37,150.36
24/10/2012,ORD,10354,60,328,172.57
24/10/2012,PHL,3230,20,124,161.5
24/10/2012,PHX,847,13,58,65.15
24/10/2012,SEA,3226,22,132,146.64
24/10/2012,SFO,10122,48,342,210.88
24/10/2012,LGA,11792,82,397,143.8
25/10/2012,ATL,11180,67,606,166.87
25/10/2012,BOS,4565,24,171,190.21
25/10/2012,CLT,2190,14,68,156.43
25/10/2012,DEN,855,6,28,142.5
25/10/2012,DFW,6779,56,210,121.05
25/10/2012,DTW,3738,19,221,196.74
25/10/2012,EWR,13839,83,452,166.73
25/10/2012,IAH,9063,92,352,98.51
25/10/2012,JFK,33752,161,1230,209.64
25/10/2012,LAS,3271,17,126,192.41
25/10/2012,LAX,20838,98,914,212.63
25/10/2012,MCO,3305,19,135,173.95
25/10/2012,MIA,22598,145,929,155.85
25/10/2012,MSP,1697,10,54,169.7
25/10/2012,ORD,11544,60,315,192.4
25/10/2012,PHL,3973,23,125,172.74
25/10/2012,PHX,1386,17,57,81.53
25/10/2012,SEA,2849,22,125,129.5
25/10/2012,SFO,10901,49,388,222.47
25/10/2012,LGA,13839,83,452,166.73
26/10/2012,ATL,11619,66,624,176.05
26/10/2012,BOS,5495,31,173,177.26
26/10/2012,CLT,3014,16,72,188.38
26/10/2012,DEN,884,7,33,126.29
26/10/2012,DFW,7762,58,194,133.83
26/10/2012,DTW,4008,18,185,222.67
26/10/2012,EWR,14761,89,421,165.85
26/10/2012,IAH,10456,99,313,105.62
26/10/2012,JFK,35298,168,1274,210.11
26/10/2012,LAS,2223,14,68,158.79
26/10/2012,LAX,19918,90,874,221.31
26/10/2012,MCO,4132,21,149,196.76
26/10/2012,MIA,24416,148,892,164.97
26/10/2012,MSP,1721,10,65,172.1
26/10/2012,ORD,11486,60,346,191.43
26/10/2012,PHL,4751,25,135,190.04
26/10/2012,PHX,1687,17,65,99.24
26/10/2012,SEA,3435,23,121,149.35
26/10/2012,SFO,11381,51,401,223.16
26/10/2012,LGA,14761,89,421,165.85
27/10/2012,ATL,14182,78,645,181.82
27/10/2012,BOS,5206,25,165,208.24
27/10/2012,CLT,3926,23,74,170.7
27/10/2012,DEN,1558,13,44,119.85
27/10/2012,DFW,9045,64,231,141.33
27/10/2012,DTW,4855,22,215,220.68
27/10/2012,EWR,16141,95,430,169.91
27/10/2012,IAH,11285,100,356,112.85
27/10/2012,JFK,35823,168,1236,213.23
27/10/2012,LAS,1685,10,60,168.5
27/10/2012,LAX,24598,109,1014,225.67
27/10/2012,MCO,4740,26,179,182.31
27/10/2012,MIA,26137,164,835,159.37
27/10/2012,MSP,1851,10,56,185.1
27/10/2012,ORD,13246,66,333,200.7
27/10/2012,PHL,5400,28,154,192.86
27/10/2012,PHX,2495,21,70,118.81
27/10/2012,SEA,3511,22,125,159.59
27/10/2012,SFO,12470,53,372,235.28
27/10/2012,LGA,16141,95,430,169.91
28/10/2012,ATL,10740,64,653,167.81
28/10/2012,BOS,3977,21,148,189.38
28/10/2012,CLT,2821,19,94,148.47
28/10/2012,DEN,1527,13,45,117.46
28/10/2012,DFW,7711,59,210,130.69
28/10/2012,DTW,3824,17,195,224.94
28/10/2012,EWR,12543,79,439,158.77
28/10/2012,IAH,11036,100,335,110.36
28/10/2012,JFK,31251,150,997,208.34
28/10/2012,LAS,3269,19,105,172.05
28/10/2012,LAX,23051,101,928,228.23
28/10/2012,MCO,3725,21,149,177.38
28/10/2012,MIA,24722,161,850,153.55
28/10/2012,MSP,1506,12,55,125.5
28/10/2012,ORD,11479,60,352,191.32
28/10/2012,PHL,4742,25,154,189.68
28/10/2012,PHX,2334,19,98,122.84
28/10/2012,SEA,3366,21,139,160.29
28/10/2012,SFO,11576,49,376,236.24
28/10/2012,LGA,12543,79,439,158.77
29/10/2012,ATL,10551,65,645,162.32
29/10/2012,BOS,403,2,12,201.5
29/10/2012,CLT,2330,15,70,155.33
29/10/2012,DEN,958,8,33,119.75
29/10/2012,DFW,6905,58,210,119.05
29/10/2012,DTW,3596,18,155,199.78
29/10/2012,IAH,9197,91,307,101.07
29/10/2012,LAS,2290,11,88,208.18
29/10/2012,LAX,19668,88,755,223.5
29/10/2012,MCO,3434,19,135,180.74
29/10/2012,MIA,24056,160,946,150.35
29/10/2012,MSP,1418,9,60,157.56
29/10/2012,ORD,12037,62,356,194.15
29/10/2012,PHL,2472,13,81,195.84
29/10/2012,PHX,2198,19,70,115.68
29/10/2012,SEA,3031,20,150,151.55
29/10/2012,SFO,10719,46,409,233.02
29/10/2012,EWR,8578,53.5,353.5,161.76
29/10/2012,LGA,8578,53.5,353.5,161.76
29/10/2012,JFK,22789,112,823.5,200.975
30/10/2012,ATL,9751,60,532,162.52
30/10/2012,BOS,3719,16,139,232.44
30/10/2012,CLT,2071,14,68,147.93
30/10/2012,DEN,878,8,33,109.75
30/10/2012,DFW,5748,51,200,112.71
30/10/2012,DTW,3317,17,172,195.12
30/10/2012,IAH,8870,85,285,104.35
30/10/2012,LAS,1706,9,59,189.56
30/10/2012,LAX,19195,88,845,218.13
30/10/2012,MCO,4021,22,188,182.77
30/10/2012,MIA,22204,147,949,151.05
30/10/2012,MSP,1446,9,61,160.67
30/10/2012,ORD,9381,48,330,195.44
30/10/2012,PHL,202,1,8,202
30/10/2012,PHX,1785,17,63,105
30/10/2012,SEA,2761,18,116,153.39
30/10/2012,SFO,9966,41,348,243.07
30/10/2012,EWR,6595.5,40.75,310.75,163.255
30/10/2012,LGA,6595.5,40.75,310.75,163.255
30/10/2012,JFK,18558,93,736.75,197.2925
31/10/2012,ATL,9743,59,512,165.14
31/10/2012,BOS,3669,23,151,159.52
31/10/2012,CLT,1896,14,43,135.43
31/10/2012,DEN,900,9,32,100
31/10/2012,DFW,6636,53,223,125.21
31/10/2012,DTW,3637,18,172,202.06
31/10/2012,EWR,4613,28,268,164.75
31/10/2012,IAH,9096,83,287,109.59
31/10/2012,JFK,14327,74,650,193.61
31/10/2012,LAS,2429,12,70,202.42
31/10/2012,LAX,19091,86,908,221.99
31/10/2012,MCO,4096,19,180,215.58
31/10/2012,MIA,22997,144,868,159.7
31/10/2012,MSP,1392,7,57,198.86
31/10/2012,ORD,10938,57,328,191.89
31/10/2012,PHL,3709,19,106,195.21
31/10/2012,PHX,833,12,42,69.42
31/10/2012,SEA,3302,22,105,150.09
31/10/2012,SFO,10409,46,347,226.28
31/10/2012,LGA,4613,28,268,164.75
01/11/2012,ATL,10032,62,585,161.81
01/11/2012,BOS,4011,24,144,167.13
01/11/2012,CLT,1754,13,61,134.92
01/11/2012,DEN,967,10,46,96.7
01/11/2012,DFW,6629,55,228,120.53
01/11/2012,DTW,3639,16,142,227.44
01/11/2012,EWR,13058,86,451,151.84
01/11/2012,IAH,9270,92,340,100.76
01/11/2012,JFK,34658,165,1246,210.05
01/11/2012,LAS,3281,18,119,182.28
01/11/2012,LAX,20804,97,879,214.47
01/11/2012,MCO,3749,20,157,187.45
01/11/2012,MIA,25782,158,954,163.18
01/11/2012,MSP,1465,10,45,146.5
01/11/2012,ORD,9408,54,307,174.22
01/11/2012,PHL,3698,19,146,194.63
01/11/2012,PHX,1395,18,79,77.5
01/11/2012,SEA,2622,19,108,138
01/11/2012,SFO,9785,43,372,227.56
01/11/2012,LGA,13058,86,451,151.84
02/11/2012,ATL,9873,61,592,161.85
02/11/2012,BOS,3856,24,150,160.67
02/11/2012,CLT,2224,14,52,158.86
02/11/2012,DEN,831,7,34,118.71
02/11/2012,DFW,6439,55,195,117.07
02/11/2012,DTW,3323,15,141,221.53
02/11/2012,EWR,13198,88,480,149.98
02/11/2012,IAH,9460,100,274,94.6
02/11/2012,JFK,34706,170,1327,204.15
02/11/2012,LAS,1937,11,71,176.09
02/11/2012,LAX,19538,93,813,210.09
02/11/2012,MCO,4280,21,149,203.81
02/11/2012,MIA,24709,159,883,155.4
02/11/2012,MSP,1418,9,57,157.56
02/11/2012,ORD,9706,57,303,170.28
02/11/2012,PHL,3903,21,134,185.86
02/11/2012,PHX,1704,19,68,89.68
02/11/2012,SEA,2952,21,116,140.57
02/11/2012,SFO,10040,45,298,223.11
02/11/2012,LGA,13198,88,480,149.98
03/11/2012,ATL,11815,73,624,161.85
03/11/2012,BOS,3869,23,173,168.22
03/11/2012,CLT,3379,30,71,112.63
03/11/2012,DEN,1729,14,45,123.5
03/11/2012,DFW,7311,62,194,117.92
03/11/2012,DTW,3682,18,168,204.56
03/11/2012,EWR,12527,89,473,140.75
03/11/2012,IAH,10073,100,305,100.73
03/11/2012,JFK,32992,167,1240,197.56
03/11/2012,LAS,1807,10,59,180.7
03/11/2012,LAX,21187,103,911,205.7
03/11/2012,MCO,4956,29,209,170.9
03/11/2012,MIA,25720,170,899,151.29
03/11/2012,MSP,1644,12,66,137
03/11/2012,ORD,10599,59,297,179.64
03/11/2012,PHL,4561,28,163,162.89
03/11/2012,PHX,2357,22,70,107.14
03/11/2012,SEA,3323,21,106,158.24
03/11/2012,SFO,10801,50,375,216.02
03/11/2012,LGA,12527,89,473,140.75
04/11/2012,ATL,10232,65,683,157.42
04/11/2012,BOS,3685,22,136,167.5
04/11/2012,CLT,2542,19,79,133.79
04/11/2012,DEN,1462,12,32,121.83
04/11/2012,DFW,7450,60,210,124.17
04/11/2012,DTW,3561,16,147,222.56
04/11/2012,EWR,12842,97,508,132.39
04/11/2012,IAH,10539,103,302,102.32
04/11/2012,JFK,30787,170,1276,181.1
04/11/2012,LAS,2865,20,95,143.25
04/11/2012,LAX,21585,103,920,209.56
04/11/2012,MCO,3563,22,157,161.95
04/11/2012,MIA,23245,162,901,143.49
04/11/2012,MSP,1415,9,53,157.22
04/11/2012,ORD,10744,59,282,182.1
04/11/2012,PHL,4082,27,121,151.19
04/11/2012,PHX,2156,20,66,107.8
04/11/2012,SEA,3380,23,96,146.96
04/11/2012,SFO,11384,47,346,242.21
04/11/2012,LGA,12842,97,508,132.39
05/11/2012,ATL,9897,65,619,152.26
05/11/2012,BOS,3301,25,134,132.04
05/11/2012,CLT,1960,14,53,140
05/11/2012,DEN,897,7,25,128.14
05/11/2012,DFW,6740,59,219,114.24
05/11/2012,DTW,3305,17,155,194.41
05/11/2012,EWR,10252,84,433,122.05
05/11/2012,IAH,9168,100,326,91.68
05/11/2012,JFK,28979,165,1288,175.63
05/11/2012,LAS,1897,12,72,158.08
05/11/2012,LAX,18408,91,866,202.29
05/11/2012,MCO,3097,19,128,163
05/11/2012,MIA,22264,160,923,139.15
05/11/2012,MSP,1307,9,63,145.22
05/11/2012,ORD,10315,59,284,174.83
05/11/2012,PHL,3348,21,127,159.43
05/11/2012,PHX,1985,19,63,104.47
05/11/2012,SEA,2996,22,105,136.18
05/11/2012,SFO,10563,46,389,229.63
05/11/2012,LGA,10252,84,433,122.05
06/11/2012,ATL,9011,62,526,145.34
06/11/2012,BOS,2775,22,128,126.14
06/11/2012,CLT,1956,14,58,139.71
06/11/2012,DEN,1011,9,34,112.33
06/11/2012,DFW,5427,53,223,102.4
06/11/2012,DTW,2314,15,155,154.27
06/11/2012,EWR,9789,88,432,111.24
06/11/2012,IAH,6977,85,251,82.08
06/11/2012,JFK,26732,167,1240,160.07
06/11/2012,LAS,1200,7,35,171.43
06/11/2012,LAX,17189,87,854,197.57
06/11/2012,MCO,3625,22,142,164.77
06/11/2012,MIA,19352,143,885,135.33
06/11/2012,MSP,1367,11,70,124.27
06/11/2012,ORD,7519,50,271,150.38
06/11/2012,PHL,2736,22,106,124.36
06/11/2012,PHX,1537,17,64,90.41
06/11/2012,SEA,2734,20,98,136.7
06/11/2012,SFO,8285,39,350,212.44
06/11/2012,LGA,9789,88,432,111.24
07/11/2012,ATL,8173,62,499,131.82
07/11/2012,BOS,3203,23,138,139.26
07/11/2012,CLT,1860,14,57,132.86
07/11/2012,DEN,855,8,30,106.88
07/11/2012,DFW,5548,54,186,102.74
07/11/2012,DTW,2857,17,122,168.06
07/11/2012,EWR,7261,62,409,117.11
07/11/2012,IAH,6907,86,241,80.31
07/11/2012,JFK,16482,101,1033,163.19
07/11/2012,LAS,1848,9,52,205.33
07/11/2012,LAX,16496,89,844,185.35
07/11/2012,MCO,3715,20,130,185.75
07/11/2012,MIA,19577,143,821,136.9
07/11/2012,MSP,1196,9,56,132.89
07/11/2012,ORD,9081,56,294,162.16
07/11/2012,PHL,2365,18,87,131.39
07/11/2012,PHX,999,16,56,62.44
07/11/2012,SEA,3018,24,120,125.75
07/11/2012,SFO,8639,43,325,200.91
07/11/2012,LGA,7261,62,409,117.11
08/11/2012,ATL,8987,62,495,144.95
08/11/2012,BOS,3841,23,130,167
08/11/2012,CLT,1622,12,55,135.17
08/11/2012,DEN,991,9,43,110.11
08/11/2012,DFW,6179,57,197,108.4
08/11/2012,DTW,3154,17,148,185.53
08/11/2012,EWR,7896,61,360,129.44
08/11/2012,IAH,8192,96,275,85.33
08/11/2012,JFK,27428,160,1204,171.43
08/11/2012,LAS,3035,16,99,189.69
08/11/2012,LAX,18384,94,833,195.57
08/11/2012,MCO,3485,21,149,165.95
08/11/2012,MIA,23563,158,960,149.13
08/11/2012,MSP,1397,9,72,155.22
08/11/2012,ORD,9902,54,309,183.37
08/11/2012,PHL,3127,21,98,148.9
08/11/2012,PHX,1385,17,53,81.47
08/11/2012,SEA,2629,21,102,125.19
08/11/2012,SFO,8928,43,323,207.63
08/11/2012,LGA,7896,61,360,129.44
09/11/2012,ATL,10448,64,555,163.25
09/11/2012,BOS,3817,25,147,152.68
09/11/2012,CLT,2305,14,56,164.64
09/11/2012,DEN,852,7,32,121.71
09/11/2012,DFW,6753,56,210,120.59
09/11/2012,DTW,3463,16,167,216.44
09/11/2012,EWR,10904,81,400,134.62
09/11/2012,IAH,10176,103,332,98.8
09/11/2012,JFK,27814,166,1243,167.55
09/11/2012,LAS,1746,10,49,174.6
09/11/2012,LAX,17844,90,800,198.27
09/11/2012,MCO,3715,23,137,161.52
09/11/2012,MIA,25010,159,895,157.3
09/11/2012,MSP,1404,8,62,175.5
09/11/2012,ORD,10747,57,321,188.54
09/11/2012,PHL,3417,22,119,155.32
09/11/2012,PHX,1915,19,57,100.79
09/11/2012,SEA,3243,24,119,135.13
09/11/2012,SFO,9979,45,380,221.76
09/11/2012,LGA,10904,81,400,134.62
10/11/2012,ATL,12127,70,688,173.24
10/11/2012,BOS,3809,24,145,158.71
10/11/2012,CLT,4593,32,86,143.53
10/11/2012,DEN,1754,13,57,134.92
10/11/2012,DFW,7885,64,209,123.2
10/11/2012,DTW,4369,21,178,208.05
10/11/2012,EWR,13312,91,436,146.29
10/11/2012,IAH,11404,106,294,107.58
10/11/2012,JFK,29959,165,1143,181.57
10/11/2012,LAS,1954,10,56,195.4
10/11/2012,LAX,21273,103,916,206.53
10/11/2012,MCO,5074,30,178,169.13
10/11/2012,MIA,27096,171,927,158.46
10/11/2012,MSP,1946,13,73,149.69
10/11/2012,ORD,11154,61,289,182.85
10/11/2012,PHL,4830,28,163,172.5
10/11/2012,PHX,2558,22,74,116.27
10/11/2012,SEA,3662,24,125,152.58
10/11/2012,SFO,11426,49,365,233.18
10/11/2012,LGA,13312,91,436,146.29
11/11/2012,ATL,10801,66,681,163.65
11/11/2012,BOS,3428,22,145,155.82
11/11/2012,CLT,3046,20,82,152.3
11/11/2012,DEN,1459,12,50,121.58
11/11/2012,DFW,7738,61,234,126.85
11/11/2012,DTW,3865,18,172,214.72
11/11/2012,EWR,13241,100,532,132.41
11/11/2012,IAH,11719,108,379,108.51
11/11/2012,JFK,29306,165,1253,177.61
11/11/2012,LAS,3255,19,111,171.32
11/11/2012,LAX,21347,101,958,211.36
11/11/2012,MCO,3416,23,179,148.52
11/11/2012,MIA,24947,163,922,153.05
11/11/2012,MSP,1498,9,54,166.44
11/11/2012,ORD,10865,61,333,178.11
11/11/2012,PHL,4325,27,120,160.19
11/11/2012,PHX,2431,20,85,121.55
11/11/2012,SEA,3238,23,107,140.78
11/11/2012,SFO,10998,46,333,239.09
11/11/2012,LGA,13241,100,532,132.41
12/11/2012,ATL,10331,63,676,163.98
12/11/2012,BOS,3992,27,189,147.85
12/11/2012,CLT,2301,14,57,164.36
12/11/2012,DEN,908,8,28,113.5
12/11/2012,DFW,7195,57,216,126.23
12/11/2012,DTW,3670,18,175,203.89
12/11/2012,EWR,11824,91,474,129.93
12/11/2012,IAH,9699,99,316,97.97
12/11/2012,JFK,26416,153,1264,172.65
12/11/2012,LAS,1825,10,74,182.5
12/11/2012,LAX,17601,87,929,202.31
12/11/2012,MCO,3329,21,120,158.52
12/11/2012,MIA,23667,155,987,152.69
12/11/2012,MSP,1352,9,56,150.22
12/11/2012,ORD,9846,58,336,169.76
12/11/2012,PHL,3315,21,123,157.86
12/11/2012,PHX,2137,19,76,112.47
12/11/2012,SEA,3018,22,126,137.18
12/11/2012,SFO,10865,46,460,236.2
12/11/2012,LGA,11824,91,474,129.93
13/11/2012,ATL,9485,62,559,152.98
13/11/2012,BOS,2723,22,137,123.77
13/11/2012,CLT,2243,14,51,160.21
13/11/2012,DEN,920,9,38,102.22
13/11/2012,DFW,6216,54,210,115.11
13/11/2012,DTW,2519,15,132,167.93
13/11/2012,EWR,9182,77,444,119.25
13/11/2012,IAH,8182,88,279,92.98
13/11/2012,JFK,25831,161,1276,160.44
13/11/2012,LAS,1150,7,32,164.29
13/11/2012,LAX,16774,85,851,197.34
13/11/2012,MCO,3525,24,131,146.88
13/11/2012,MIA,21812,143,835,152.53
13/11/2012,MSP,1212,9,54,134.67
13/11/2012,ORD,7697,51,261,150.92
13/11/2012,PHL,2845,22,102,129.32
13/11/2012,PHX,1833,17,75,107.82
13/11/2012,SEA,2498,20,84,124.9
13/11/2012,SFO,8360,40,345,209
13/11/2012,LGA,9182,77,444,119.25
14/11/2012,ATL,9372,59,607,158.85
14/11/2012,BOS,2721,23,124,118.3
14/11/2012,CLT,2342,14,59,167.29
14/11/2012,DEN,871,8,34,108.88
14/11/2012,DFW,6712,55,219,122.04
14/11/2012,DTW,3424,18,130,190.22
14/11/2012,EWR,8920,72,485,123.89
14/11/2012,IAH,8819,85,291,103.75
14/11/2012,JFK,25979,155,1283,167.61
14/11/2012,LAS,1648,9,61,183.11
14/11/2012,LAX,17300,88,880,196.59
14/11/2012,MCO,3650,20,115,182.5
14/11/2012,MIA,21754,143,962,152.13
14/11/2012,MSP,1288,9,50,143.11
14/11/2012,ORD,8894,56,297,158.82
14/11/2012,PHL,2532,17,102,148.94
14/11/2012,PHX,1417,16,46,88.56
14/11/2012,SEA,3393,24,104,141.38
14/11/2012,SFO,9160,43,336,213.02
14/11/2012,LGA,8920,72,485,123.89
15/11/2012,ATL,10585,64,595,165.39
15/11/2012,BOS,3472,23,130,150.96
15/11/2012,CLT,1995,13,55,153.46
15/11/2012,DEN,1152,10,37,115.2
15/11/2012,DFW,7543,63,205,119.73
15/11/2012,DTW,3693,18,140,205.17
15/11/2012,EWR,12056,81,412,148.84
15/11/2012,IAH,10368,97,297,106.89
15/11/2012,JFK,30622,171,1254,179.08
15/11/2012,LAS,3232,18,115,179.56
15/11/2012,LAX,20058,93,884,215.68
15/11/2012,MCO,3811,22,139,173.23
15/11/2012,MIA,26329,166,957,158.61
15/11/2012,MSP,1415,9,67,157.22
15/11/2012,ORD,9362,56,293,167.18
15/11/2012,PHL,3254,21,109,154.95
15/11/2012,PHX,1824,17,59,107.29
15/11/2012,SEA,2831,21,102,134.81
15/11/2012,SFO,10216,44,396,232.18
15/11/2012,LGA,12056,81,412,148.84
16/11/2012,ATL,10850,65,625,166.92
16/11/2012,BOS,4266,26,117,164.08
16/11/2012,CLT,2361,14,60,168.64
16/11/2012,DEN,1038,9,50,115.33
16/11/2012,DFW,7892,65,194,121.42
16/11/2012,DTW,3654,16,139,228.38
16/11/2012,EWR,12265,85,398,144.29
16/11/2012,IAH,11309,104,358,108.74
16/11/2012,JFK,30916,164,1174,188.51
16/11/2012,LAS,2027,14,69,144.79
16/11/2012,LAX,20127,94,939,214.12
16/11/2012,MCO,3772,23,155,164
16/11/2012,MIA,28796,181,1004,159.09
16/11/2012,MSP,1480,9,86,164.44
16/11/2012,ORD,10950,62,303,176.61
16/11/2012,PHL,3907,22,121,177.59
16/11/2012,PHX,2367,19,63,124.58
16/11/2012,SEA,3274,23,89,142.35
16/11/2012,SFO,10806,47,322,229.91
16/11/2012,LGA,12265,85,398,144.29
17/11/2012,ATL,12831,75,550,171.08
17/11/2012,BOS,4147,24,145,172.79
17/11/2012,CLT,4401,31,99,141.97
17/11/2012,DEN,1964,17,58,115.53
17/11/2012,DFW,9239,75,218,123.19
17/11/2012,DTW,4540,21,160,216.19
17/11/2012,EWR,14479,93,460,155.69
17/11/2012,IAH,12644,107,349,118.17
17/11/2012,JFK,33533,177,1252,189.45
17/11/2012,LAS,2274,12,66,189.5
17/11/2012,LAX,22643,106,933,213.61
17/11/2012,MCO,5218,31,188,168.32
17/11/2012,MIA,30038,187,913,160.63
17/11/2012,MSP,1857,13,74,142.85
17/11/2012,ORD,11454,67,320,170.96
17/11/2012,PHL,5012,28,143,179
17/11/2012,PHX,2849,22,70,129.5
17/11/2012,SEA,3430,22,126,155.91
17/11/2012,SFO,11203,49,377,228.63
17/11/2012,LGA,14479,93,460,155.69
18/11/2012,ATL,10240,62,685,165.16
18/11/2012,BOS,3201,22,139,145.5
18/11/2012,CLT,2897,19,77,152.47
18/11/2012,DEN,1600,15,53,106.67
18/11/2012,DFW,8295,69,233,120.22
18/11/2012,DTW,3477,16,176,217.31
18/11/2012,EWR,13009,92,451,141.4
18/11/2012,IAH,11169,104,315,107.39
18/11/2012,JFK,30504,170,1153,179.44
18/11/2012,LAS,2631,19,106,138.47
18/11/2012,LAX,21804,104,966,209.65
18/11/2012,MCO,3263,23,167,141.87
18/11/2012,MIA,27141,174,968,155.98
18/11/2012,MSP,1428,8,73,178.5
18/11/2012,ORD,10077,63,303,159.95
18/11/2012,PHL,4095,27,145,151.67
18/11/2012,PHX,2095,19,67,110.26
18/11/2012,SEA,2949,23,122,128.22
18/11/2012,SFO,10374,47,362,220.72
18/11/2012,LGA,13009,92,451,141.4
19/11/2012,ATL,9895,62,569,159.6
19/11/2012,BOS,2748,22,111,124.91
19/11/2012,CLT,2120,14,48,151.43
19/11/2012,DEN,728,6,23,121.33
19/11/2012,DFW,6935,65,200,106.69
19/11/2012,DTW,3235,16,160,202.19
19/11/2012,EWR,8820,67,317,131.64
19/11/2012,IAH,8361,88,266,95.01
19/11/2012,JFK,28482,166,1218,171.58
19/11/2012,LAS,1867,13,61,143.62
19/11/2012,LAX,17575,89,848,197.47
19/11/2012,MCO,3201,20,141,160.05
19/11/2012,MIA,25113,170,949,147.72
19/11/2012,MSP,1210,8,73,151.25
19/11/2012,ORD,8915,56,300,159.2
19/11/2012,PHL,3212,20,134,160.6
19/11/2012,PHX,1796,18,67,99.78
19/11/2012,SEA,2403,19,79,126.47
19/11/2012,SFO,9440,45,374,209.78
19/11/2012,LGA,8820,67,317,131.64
20/11/2012,ATL,9206,57,536,161.51
20/11/2012,BOS,3237,24,107,134.88
20/11/2012,CLT,1940,13,45,149.23
20/11/2012,DEN,1039,10,30,103.9
20/11/2012,DFW,6216,62,188,100.26
20/11/2012,DTW,3132,16,139,195.75
20/11/2012,EWR,9517,70,344,135.96
20/11/2012,IAH,7734,85,273,90.99
20/11/2012,JFK,27314,163,1057,167.57
20/11/2012,LAS,738,7,40,105.43
20/11/2012,LAX,18319,90,849,203.54
20/11/2012,MCO,3238,24,155,134.92
20/11/2012,MIA,25286,172,916,147.01
20/11/2012,MSP,1092,8,50,136.5
20/11/2012,ORD,6887,48,266,143.48
20/11/2012,PHL,1637,11,70,148.82
20/11/2012,PHX,1762,18,62,97.89
20/11/2012,SEA,2164,17,96,127.29
20/11/2012,SFO,8926,42,364,212.52
20/11/2012,LGA,9517,70,344,135.96
21/11/2012,ATL,8998,59,601,152.51
21/11/2012,BOS,2712,21,128,129.14
21/11/2012,CLT,2271,14,47,162.21
21/11/2012,DEN,726,8,23,90.75
21/11/2012,DFW,6635,62,192,107.02
21/11/2012,DTW,3522,17,141,207.18
21/11/2012,EWR,10136,72,352,140.78
21/11/2012,IAH,8893,94,255,94.61
21/11/2012,JFK,27583,157,1094,175.69
21/11/2012,LAS,1778,9,59,197.56
21/11/2012,LAX,17933,92,834,194.92
21/11/2012,MCO,3127,21,143,148.9
21/11/2012,MIA,24506,166,930,147.63
21/11/2012,MSP,1299,8,55,162.38
21/11/2012,ORD,9183,57,271,161.11
21/11/2012,PHL,3104,20,81,155.2
21/11/2012,PHX,1475,16,45,92.19
21/11/2012,SEA,3113,23,120,135.35
21/11/2012,SFO,8999,42,339,214.26
21/11/2012,LGA,10136,72,352,140.78
22/11/2012,ATL,6873,53,607,129.68
22/11/2012,BOS,2244,19,146,118.11
22/11/2012,CLT,622,4,13,155.5
22/11/2012,DEN,897,7,34,128.14
22/11/2012,DFW,5819,53,195,109.79
22/11/2012,DTW,1412,8,106,176.5
22/11/2012,EWR,8349,62,299,134.66
22/11/2012,IAH,7333,87,277,84.29
22/11/2012,JFK,25074,151,974,166.05
22/11/2012,LAS,2936,18,90,163.11
22/11/2012,LAX,17622,90,847,195.8
22/11/2012,MCO,3459,23,160,150.39
22/11/2012,MIA,25345,173,997,146.5
22/11/2012,MSP,696,7,44,99.43
22/11/2012,ORD,5979,39,231,153.31
22/11/2012,PHL,288,2,11,144
22/11/2012,PHX,504,6,29,84
22/11/2012,SEA,1817,19,71,95.63
22/11/2012,SFO,7598,37,319,205.35
22/11/2012,LGA,8349,62,299,134.66
23/11/2012,ATL,8646,59,524,146.54
23/11/2012,BOS,1807,16,99,112.94
23/11/2012,CLT,2471,16,68,154.44
23/11/2012,DEN,865,8,41,108.13
23/11/2012,DFW,6191,55,174,112.56
23/11/2012,DTW,2342,13,126,180.15
23/11/2012,EWR,6651,50,257,133.02
23/11/2012,IAH,8410,94,255,89.47
23/11/2012,JFK,25292,151,995,167.5
